Tabela 1552 - População residente, por situação do domicílio e sexo, segundo a forma de declaração da idade e a idade;;
Variável - População residente (Pessoas);;
Forma de declaração da idade - Total;;
Idade - Soma (65 a 69 anos + 70 a 74 anos + 75 a 79 anos + 80 a 89 anos + 90 a 99 anos + 100 anos ou mais);;
Ano - 2010;;
Situação do domicílio - Total;;
Sexo - Total;;
Cód.;Bairro;
2307700001;Centro - Maranguape (CE);538
2307700002;Outra Banda - Maranguape (CE);575
2307700003;Preguiça - Maranguape (CE);143
2307700004;Pirapora - Maranguape (CE);94
2307700005;Gavião - Maranguape (CE);119
2307700006;Guabiraba - Maranguape (CE);200
2307700007;Parque Santa Fé - Maranguape (CE);362
2307700008;Aldeoma - Maranguape (CE);111
2307700009;Parque São João - Maranguape (CE);210
2307700010;Tangueira - Maranguape (CE);59
2307700011;Coité - Maranguape (CE);88
2307700012;Parque Iracema - Maranguape (CE);137
2307700013;Santos Dumont - Maranguape (CE);114
2307700014;Novo Parque Iracema - Maranguape (CE);210
2307700015;Lameirão - Maranguape (CE);69
2307700016;Urucara - Maranguape (CE);40
2307700017;Novo Maranguape I - Maranguape (CE);300
2307700018;Novo Maranguape II - Maranguape (CE);352
2307700019;Cônego Raimundo Pinto - Maranguape (CE);91
2308005001;Centro - Massapê (CE);98
2308005002;Ginásio - Massapê (CE);96
2308005003;Cartucha - Massapê (CE);98
2308005004;São João - Massapê (CE);58
2308005005;Nossa Senhora de Fátima - Massapê (CE);74
2308005006;Cruzeiro - Massapê (CE);83
2308005007;Bandeira Branca - Massapê (CE);48
2308005008;Usina Velha - Massapê (CE);22
2308005009;Alto da Boa Vista - Massapê (CE);239
2308005010;Joaquim Marques - Massapê (CE);246
2308005011;Alto da Cadeia - Massapê (CE);116
2308005012;Santa Úrsula - Massapê (CE);136
2308104001;Centro - Mauriti (CE);219
2308104002;Nossa Senhora de Fátima - Mauriti (CE);46
2308104003;Dantas - Mauriti (CE);45
2308104004;Nova Mauriti - Mauriti (CE);202
2308104005;Populares - Mauriti (CE);88
2308104006;Monte Alegre - Mauriti (CE);53
2308104007;Bela Vista II - Mauriti (CE);126
2308104008;Bela Vista I - Mauriti (CE);26
2308104009;Dom Bosco - Mauriti (CE);84
2308104010;César Nascimento - Mauriti (CE);58
2308104011;José Silcon de Lacerda - Mauriti (CE);123
2308203001;Centro - Meruoca (CE);114
2308203002;Divino Salvador - Meruoca (CE);76
2308203003;Dom Expedito - Meruoca (CE);113
2308203004;Coronel Bezerril - Meruoca (CE);49
2308302001;Centro - Milagres (CE);208
2308302002;Eucaliptos - Milagres (CE);130
2308302003;Casa Própria - Milagres (CE);94
2308302004;Francisca do Socorro - Milagres (CE);299
2308302005;Frei Damião - Milagres (CE);163
2308302006;Rodoviário - Milagres (CE);68
2308302007;das Missionárias - Milagres (CE);57
2308302008;Padre Cícero - Milagres (CE);115
2308401001;Centro - Missão Velha (CE);330
2308401002;Antonio Linard - Missão Velha (CE);87
2308401003;Lordival Januário Pereira - Missão Velha (CE);110
2308401004;da Fé - Missão Velha (CE);185
2308401005;Nelson Cândido de Macedo - Missão Velha (CE);40
2308401006;José de Iaiá - Missão Velha (CE);131
2308401007;Adalberto Casimiro de Farias - Missão Velha (CE);..
2308401008;São José - Missão Velha (CE);109
2308401009;Rubens Arrais Maia - Missão Velha (CE);46
2308401010;Novo Milênio - Missão Velha (CE);17
2308401011;Antonio Luiz - Missão Velha (CE);35
2308401012;José Pimenta - Missão Velha (CE);56
2308500001;Centro - Mombaça (CE);535
2308500002;Tejubana - Mombaça (CE);300
2308500003;Vila Iracema - Mombaça (CE);350
2308500004;Antônio Felinto - Mombaça (CE);91
2308500005;Vila Salete - Mombaça (CE);184
2308500006;Vila São José - Mombaça (CE);151
2308500007;Vila Recreio - Mombaça (CE);130
2308500008;Vila Betânia - Mombaça (CE);79
2308609001;Centro - Monsenhor Tabosa (CE);208
2308609002;Trizidela - Monsenhor Tabosa (CE);45
2308609003;Quadra - Monsenhor Tabosa (CE);128
2308609004;Alto da Boa Vista - Monsenhor Tabosa (CE);183
2308609005;Prado - Monsenhor Tabosa (CE);73
2308609006;Jucás - Monsenhor Tabosa (CE);203
2308609007;Lilio Gentil Leitão - Monsenhor Tabosa (CE);72
2308609008;Carrapicho - Monsenhor Tabosa (CE);94
2309300001;Centro - Nova Russas (CE);85
2309300002;Água Boa - Nova Russas (CE);47
2309300003;Progresso - Nova Russas (CE);464
2309300004;Timbaúba - Nova Russas (CE);190
2309300005;Tamarindo - Nova Russas (CE);363
2309300006;Alto da Boa Vista - Nova Russas (CE);203
2309300007;São Francisco - Nova Russas (CE);347
2309300008;Patronato - Nova Russas (CE);95
2309300009;Universidade - Nova Russas (CE);228
2309409001;Centro - Novo Oriente (CE);440
2309409002;Prefeito Manoel Claudino Sales - Novo Oriente (CE);67
2309409003;Boa Vista - Novo Oriente (CE);79
2309409004;Colinas - Novo Oriente (CE);75
2309409005;Açude Oriente II - Novo Oriente (CE);71
2309409006;Açude Oriente I - Novo Oriente (CE);29
2309409007;Vila Feliz - Novo Oriente (CE);99
2309409008;Lagoa do Tigre Sul - Novo Oriente (CE);83
2309409009;Lagoa do Tigre Norte - Novo Oriente (CE);123
2309409010;João Antero - Novo Oriente (CE);51
2309409011;Vicente Rodrigues Vieira - Novo Oriente (CE);54
2309706001;Centro - Pacatuba (CE);209
2309706002;Carnaubinha - Pacatuba (CE);22
2309706003;Pracinha - Pacatuba (CE);107
2309706004;São José - Pacatuba (CE);69
2309706005;Forquilha - Pacatuba (CE);40
2309706006;Parque Aratanha - Pacatuba (CE);44
2309706007;São Bento - Pacatuba (CE);75
2309706008;Alto São João - Pacatuba (CE);284
2309904001;Centro - Pacujá (CE);209
2309904002;Bananeira - Pacujá (CE);102
2309904003;Barro Branco - Pacujá (CE);59
2310100001;Centro - Palmácia (CE);98
2310100002;Vinte e Oito de Agosto - Palmácia (CE);36
2310100003;Bica - Palmácia (CE);51
2310100004;São Francisco - Palmácia (CE);50
2310100005;Vila Campos - Palmácia (CE);133
2310100006;Caboclos - Palmácia (CE);62
2310308001;Centro - Parambu (CE);271
2310308002;Beleza - Parambu (CE);363
2310308003;Planalto - Parambu (CE);115
2310308004;Horácio Alves Noronha - Parambu (CE);70
2310308005;Brasília - Parambu (CE);187
2310308006;Caixa d'Água - Parambu (CE);91
2310308007;Cachimbo - Parambu (CE);110
2310308008;Vila Nova - Parambu (CE);78
2310407001;Centro - Paramoti (CE);86
2310407002;Vicente Farias - Paramoti (CE);119
2310407003;Arrudas - Paramoti (CE);70
2310407004;Esplanada do Conjunto - Paramoti (CE);44
2310407005;Bela Vista - Paramoti (CE);201
2310506001;Boa Esperança - Pedra Branca (CE);129
2310506002;Bom Princípio - Pedra Branca (CE);234
2310506003;Centro - Pedra Branca (CE);324
2310506004;Chico Leandro - Pedra Branca (CE);29
2310506005;Padre Geraldo - Pedra Branca (CE);286
2310506006;Riso do Prado - Pedra Branca (CE);135
2310506007;Santa Maria - Pedra Branca (CE);351
2310506008;Santa Úrsula - Pedra Branca (CE);223
2310605001;Centro - Penaforte (CE);239
2310605002;Frei Damião - Penaforte (CE);57
2310605003;Nossa Senhora Aparecida - Penaforte (CE);43
2310605004;Padre Cícero - Penaforte (CE);72
2310902001;Armando Melo - Piquet Carneiro (CE);82
2310902002;Alto do Bentivi - Piquet Carneiro (CE);5
2310902003;Alto do Bumerang - Piquet Carneiro (CE);41
2310902004;Alto dos Maias - Piquet Carneiro (CE);111
2310902005;Centro - Piquet Carneiro (CE);136
2310902006;João Paulo II - Piquet Carneiro (CE);70
2310902007;Piquezinho - Piquet Carneiro (CE);129
2310902008;Rancho Verde - Piquet Carneiro (CE);38
2311009001;Centro - Poranga (CE);140
2311009002;Aeroporto - Poranga (CE);87
2311009003;Eufrasino Neto - Poranga (CE);19
2311009004;Betânia - Poranga (CE);61
2311009005;Jericó - Poranga (CE);103
2311009006;Jardim das Oliveiras - Poranga (CE);196
2311108001;Centro - Porteiras (CE);123
2311108002;José Aristarco Cardoso - Porteiras (CE);91
2311108003;Sol Nascente - Porteiras (CE);105
2311108004;José Irapuan Tavares de Lavor - Porteiras (CE);65
2311108005;Entre Rios - Porteiras (CE);32
2311108006;Campo Santo - Porteiras (CE);96
2311108007;Imaculada Conceição - Porteiras (CE);22
2311207001;Vila Campo - Potengi (CE);53
2311207002;Vila Padre Cícero - Potengi (CE);79
2311207003;Vila Andrade - Potengi (CE);63
2311207004;São Francisco - Potengi (CE);55
2311207005;Guaribas - Potengi (CE);62
2311207006;Centro - Potengi (CE);224
2311231001;Centro - Potiretama (CE);114
2311231002;Trapiá - Potiretama (CE);22
2311231003;Pedro Paulino de Freitas - Potiretama (CE);118
2311231004;Manoel Dantas de Almeida - Potiretama (CE);7
2311264001;Centro - Quiterianópolis (CE);299
2311264002;Alto Brilhante - Quiterianópolis (CE);116
2311264003;Cidade Nova - Quiterianópolis (CE);95
2311264004;Colinas - Quiterianópolis (CE);45
2311306001;Alto da Boa Vista - Quixadá (CE);80
2311306002;Alto São Francisco - Quixadá (CE);569
2311306003;Baviera - Quixadá (CE);116
2311306004;Boto - Quixadá (CE);19
2311306005;Campo Novo - Quixadá (CE);451
2311306006;Campo Velho - Quixadá (CE);406
2311306007;Carrascal - Quixadá (CE);163
2311306008;Centro - Quixadá (CE);551
2311306009;Cohab - Quixadá (CE);59
2311306010;Combate - Quixadá (CE);156
2311306011;Curicaca - Quixadá (CE);10
2311306012;Herval - Quixadá (CE);152
2311306013;Irajá - Quixadá (CE);120
2311306014;Jardim dos Monólitos - Quixadá (CE);27
2311306015;Monte Alegre - Quixadá (CE);35
2311306016;Nova Jerusalém - Quixadá (CE);50
2311306017;Planalto Renascer - Quixadá (CE);154
2311306018;Planalto Universitário - Quixadá (CE);177
2311306019;Putiú - Quixadá (CE);130
2311306020;São João - Quixadá (CE);318
2311306021;Triângulo - Quixadá (CE);83
2311504001;Pontal - Quixeré (CE);85
2311504002;Centro - Quixeré (CE);356
2311504003;Leão - Quixeré (CE);42
2311504004;Nova Morada - Quixeré (CE);20
2311801001;Tabuleiro da Vaquejada - Russas (CE);65
2311801002;Tabuleiro do Catavento - Russas (CE);222
2311801003;Várzea Alegre - Russas (CE);234
2311801004;Vila Ramalho - Russas (CE);76
2311801005;Nossa Senhora de Fátima - Russas (CE);218
2311801006;Vila Gonçalves - Russas (CE);247
2311801007;Vila Matoso - Russas (CE);281
2311801008;Alto do Velame - Russas (CE);69
2311801009;Pitombeira - Russas (CE);78
2311801010;Ipiranga - Russas (CE);43
2311801011;Planalto da Catumbela - Russas (CE);252
2311801012;Planalto da Bela Vista - Russas (CE);244
2311801013;Centro - Russas (CE);761
2312007001;Centro - Santana do Acaraú (CE);236
2312007002;Alto da Liberdade - Santana do Acaraú (CE);164
2312007003;Pedregal - Santana do Acaraú (CE);150
2312007004;Jericó - Santana do Acaraú (CE);104
2312007005;Gerardo Arcanjo - Santana do Acaraú (CE);121
2312007006;Retiro - Santana do Acaraú (CE);109
2312007007;João Alfredo - Santana do Acaraú (CE);156
2312205001;Centro - Santa Quitéria (CE);344
2312205002;Luis Demerval de Andrade - Santa Quitéria (CE);50
2312205003;Raimundo Mesquita Sobrinho - Santa Quitéria (CE);75
2312205004;José Ernane Catunda Sales - Santa Quitéria (CE);51
2312205005;Pedra da Saudade - Santa Quitéria (CE);121
2312205006;Dr. Afonso Walter M. Pinto - Santa Quitéria (CE);73
2312205007;Diro Moreira - Santa Quitéria (CE);26
2312205008;Flores - Santa Quitéria (CE);162
2312205009;Edson Lobo de Mesquita - Santa Quitéria (CE);294
2312205010;Planalto da Piracicaba - Santa Quitéria (CE);302
2312205011;Senador Francisco Menezes Pimentel - Santa Quitéria (CE);68
2312205012;Primavera - Santa Quitéria (CE);13
2312205013;Boa Vida - Santa Quitéria (CE);61
2312502001;Centro - São João do Jaguaribe (CE);187
2312502002;Pacheco - São João do Jaguaribe (CE);12
2312502003;Velosa - São João do Jaguaribe (CE);14
2312502004;Bela Vista - São João do Jaguaribe (CE);133
2312502005;João Candido - São João do Jaguaribe (CE);81
2312809001;Centro - Senador Sá (CE);90
2312809002;Nossa Senhora do Amparo - Senador Sá (CE);107
2312809003;Nossa Senhora do Carmo - Senador Sá (CE);96
2312809004;Pitombeiras - Senador Sá (CE);29
2312908001;Centro - Sobral (CE);1971
2312908002;Sumaré - Sobral (CE);706
2312908003;Dom José - Sobral (CE);442
2312908004;Domingos Olímpio - Sobral (CE);153
2312908005;Cidade Dr. José Euclides Ferreira Gomes Júnior - Sobral (CE);647
2312908006;Alto Cristo - Sobral (CE);629
2312908007;Junco - Sobral (CE);467
2312908008;Campo dos Velhos - Sobral (CE);453
2312908009;Parque Silvana - Sobral (CE);88
2312908010;Colina da Boa Vista - Sobral (CE);37
2312908011;Da Expectativa - Sobral (CE);311
2312908012;Coração de Jesus - Sobral (CE);264
2312908013;Alto Brasília - Sobral (CE);482
2312908014;Jerônimo de Medeiros Prado - Sobral (CE);2
2312908015;Derby Clube - Sobral (CE);60
2312908016;Pedrinhas - Sobral (CE);197
2312908017;Várzea Grande - Sobral (CE);12
2312908018;Cohab II - Sobral (CE);299
2312908019;Cohab I - Sobral (CE);158
2312908020;Jatobá - Sobral (CE);9
2312908021;Sinhá Sabóia - Sobral (CE);550
2312908022;Dom Expedito - Sobral (CE);174
2312908023;Distrito Industrial - Sobral (CE);29
2312908024;Padre Ibiapina - Sobral (CE);93
2313104001;Centro - Tabuleiro do Norte (CE);420
2313104002;José Mendes - Tabuleiro do Norte (CE);174
2313104003;8 de Setembro - Tabuleiro do Norte (CE);153
2313104004;Água Santa - Tabuleiro do Norte (CE);39
2313104005;Bom Futuro - Tabuleiro do Norte (CE);82
2313104006;Macena - Tabuleiro do Norte (CE);163
2313104007;São Vicente - Tabuleiro do Norte (CE);21
2313104008;São Francisco - Tabuleiro do Norte (CE);68
2313104009;Joaquim Fernandes Colares - Tabuleiro do Norte (CE);69
2313104010;Lula - Tabuleiro do Norte (CE);66
2313104011;8 de Junho - Tabuleiro do Norte (CE);144
2313203001;Centro - Tamboril (CE);93
2313203002;Monsenhor Holanda - Tamboril (CE);86
2313203003;Monte Azul - Tamboril (CE);109
2313203004;das Pedrinhas - Tamboril (CE);82
2313203005;Monte Castelo - Tamboril (CE);168
2313203006;São José - Tamboril (CE);101
2313203007;São Pedro - Tamboril (CE);143
2313203008;Antonio Mota Filho - Tamboril (CE);35
2313203009;Areias - Tamboril (CE);67
2313203010;Bola Branca - Tamboril (CE);43
2313203011;Centro - Tamboril (CE);169
2313203012;Jardim América - Tamboril (CE);62
2313203013;Poço Escuro - Tamboril (CE);43
2313203014;São José - Tamboril (CE);7
2313302001;Luiz Antônio de Oliveira Sousa - Tauá (CE);68
2313302002;Cidade Nova - Tauá (CE);349
2313302003;Centro - Tauá (CE);119
2313302004;Manoel Alves Mota - Tauá (CE);287
2313302005;Bezerra de Sousa - Tauá (CE);187
2313302006;Nova Aldeota - Tauá (CE);172
2313302007;dos Colibris - Tauá (CE);151
2313302008;Alto do Cruzeiro - Tauá (CE);182
2313302009;Tauazinho - Tauá (CE);234
2313302010;Alto Brilhante - Tauá (CE);346
2313302011;José Alexandrino Nogueira - Tauá (CE);316
2313302012;José Holanda Lima - Tauá (CE);223
2313302013;Francisco Soares de Carvalho - Tauá (CE);30
2313302014;Sebastião César Rêgo - Tauá (CE);-
2313500001;Boa Esperança I - Trairi (CE);24
2313500002;Carnaúba Torta - Trairi (CE);46
2313500003;Boa Esperança II - Trairi (CE);34
2313500004;Centro - Trairi (CE);126
2313500005;Cotesa - Trairi (CE);36
2313500006;Ilha - Trairi (CE);36
2313500007;Planalto Norte - Trairi (CE);36
2313500008;São Francisco - Trairi (CE);110
2313500009;São Gonçalo - Trairi (CE);19
2313500010;Serrinha - Trairi (CE);66
2313500011;Vila Nova - Trairi (CE);28
2313500012;São José - Trairi (CE);61
2313500013;"Volta do ""S"" - Trairi (CE)";72
2313906001;Centro - Uruoca (CE);87
2313906002;Brasília - Uruoca (CE);106
2313906003;Roberto Dourado - Uruoca (CE);145
2313906004;Nossa Senhora do Livramento - Uruoca (CE);22
2313906005;26 de Março - Uruoca (CE);39
2313906006;Alecrim - Uruoca (CE);52
2314003001;Centro - Várzea Alegre (CE);619
2314003002;Juremal - Várzea Alegre (CE);114
2314003003;Sanharol - Várzea Alegre (CE);100
2314003004;Varzante - Várzea Alegre (CE);15
2314003005;Praça Santo Antonio - Várzea Alegre (CE);77
2314003006;Betânia - Várzea Alegre (CE);190
2314003007;Grossos - Várzea Alegre (CE);83
2314003008;Brejinho dos Vieiras - Várzea Alegre (CE);23
2314003009;Dona Rosinha - Várzea Alegre (CE);123
2314003010;Patos - Várzea Alegre (CE);153
2314003011;Riachinho - Várzea Alegre (CE);210
2314003012;Buenos Aires - Várzea Alegre (CE);26
2314003013;Serrinha - Várzea Alegre (CE);1
2314003014;Zezinho Costa - Várzea Alegre (CE);211
2314003015;Varjota - Várzea Alegre (CE);350
2314003016;Baixio do Exu - Várzea Alegre (CE);6
2314003017;Alto do Tenente - Várzea Alegre (CE);78
2400109001;Central - Acari (RN);311
2400109002;Luiz Gonzaga Bezerra - Acari (RN);273
2400109003;Major Ari de Pinho - Acari (RN);175
2400109004;Vereador Tarcisio Bezerra Galvão - Acari (RN);85
2400109005;Petrópolis - Acari (RN);129
2400109006;Senador Dinarte de Medeiros Mariz - Acari (RN);46
2400109007;Padre José Dantas Cortez - Acari (RN);10
2402402001;Centro - Carnaúba dos Dantas (RN);206
2402402002;São José - Carnaúba dos Dantas (RN);201
2402402003;Dom José Adelino Dantas - Carnaúba dos Dantas (RN);106
2402402004;Santa Rita de Cássia - Carnaúba dos Dantas (RN);6
2402501001;Centro - Carnaubais (RN);271
2402501002;Valdemar Campielo Maresco - Carnaubais (RN);30
2402501003;Pacheco - Carnaubais (RN);63
2403004001;Santo Antônio - Cruzeta (RN);303
2403004002;Novo Horizonte - Cruzeta (RN);57
2403004003;Centro - Cruzeta (RN);111
2403004004;Alto do Remédio - Cruzeta (RN);18
2403103001;Doutor José Bezerra - Currais Novos (RN);106
2403103002;José Dantas de Araújo - Currais Novos (RN);85
2403103003;Radir Pereira - Currais Novos (RN);69
2403103004;Parque Dourado - Currais Novos (RN);114
2403103005;Manoel Tomaz de Araújo - Currais Novos (RN);90
2403103006;Valfredo Galvão - Currais Novos (RN);57
2403103007;JK - Currais Novos (RN);316
2403103008;Coronel Manoel Salustino - Currais Novos (RN);183
2403103009;Paizinho Maria - Currais Novos (RN);138
2403103010;Professor Gilberto da Cunha Pinheiro - Currais Novos (RN);212
2403103011;Sílvio Bezerra - Currais Novos (RN);137
2403103012;Santa Maria Gorete - Currais Novos (RN);178
2403251001;Boa Esperança - Parnamirim (RN);396
2403251002;Centro - Parnamirim (RN);470
2403251003;Cohabinal - Parnamirim (RN);343
2403251004;Emaús - Parnamirim (RN);1039
2403251005;Jardim Planalto - Parnamirim (RN);439
2403251006;Liberdade - Parnamirim (RN);292
2403251007;Monte Castelo - Parnamirim (RN);485
2403251008;Parque de Exposições - Parnamirim (RN);217
2403251009;Parque do Pitimbu - Parnamirim (RN);...
2403251010;Parque dos Eucalíptos - Parnamirim (RN);...
2403251011;Passagem de Areia - Parnamirim (RN);689
2403251012;Rosa dos Ventos - Parnamirim (RN);562
2403251013;Santa Tereza - Parnamirim (RN);273
2403251014;Santos Reis - Parnamirim (RN);458
2403251015;Vale do Sol - Parnamirim (RN);287
2403251016;Parque do Jiqui - Parnamirim (RN);68
2403251017;Nova Parnamirim - Parnamirim (RN);2331
2403400001;Alto da Bela Vista - Equador (RN);11
2403400002;Prefeito Jose Marcelino de Oliveira - Equador (RN);162
2403400003;Centro - Equador (RN);151
2403400004;Dinarte Mariz - Equador (RN);63
2403400005;Alto do Juazeiro - Equador (RN);24
2404309001;Dix-Sept Rosado - Governador Dix-Sept Rosado (RN);80
2404309002;Cigana - Governador Dix-Sept Rosado (RN);129
2404309003;Porfírio Marques - Governador Dix-Sept Rosado (RN);81
2404309004;Campestre - Governador Dix-Sept Rosado (RN);102
2404309005;Santa Catarina - Governador Dix-Sept Rosado (RN);96
2404853001;Centro - Itajá (RN);110
2404853002;Iguaraçu - Itajá (RN);58
