"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"2504009017","Jardim Continental - Campina Grande (PB)","Total","Total","615","55","120","137","133","84","41","24","5","9","5","1","-","1","-"
"2504009018","Jardim Paulistano - Campina Grande (PB)","Total","Total","2337","198","473","613","576","304","92","40","21","10","4","-","3","1","2"
"2504009019","Jardim Tavares - Campina Grande (PB)","Total","Total","986","93","183","217","251","158","48","18","11","2","4","1","-","-","-"
"2504009020","Jeremias - Campina Grande (PB)","Total","Total","3030","286","594","790","675","345","177","90","35","19","8","4","2","2","3"
"2504009021","José Pinheiro - Campina Grande (PB)","Total","Total","4629","502","947","1140","947","556","284","132","62","25","19","5","2","4","4"
"2504009022","Lauritzen - Campina Grande (PB)","Total","Total","827","86","195","206","183","95","41","16","4","1","-","-","-","-","-"
"2504009023","Liberdade - Campina Grande (PB)","Total","Total","4849","561","1126","1245","1025","526","195","94","37","18","8","5","3","3","3"
"2504009024","Louzeiro - Campina Grande (PB)","Total","Total","380","31","78","104","92","37","19","11","5","2","-","-","-","-","1"
"2504009025","Malvinas - Campina Grande (PB)","Total","Total","10909","779","2004","2884","2768","1467","581","237","107","34","23","10","6","5","4"
"2504009026","Mirante - Campina Grande (PB)","Total","Total","484","20","83","116","134","87","31","7","3","2","1","-","-","-","-"
"2504009027","Monte Castelo - Campina Grande (PB)","Total","Total","2476","250","532","653","525","286","121","53","27","12","9","4","3","-","1"
"2504009028","Monte Santo - Campina Grande (PB)","Total","Total","2297","254","532","583","498","229","100","52","31","9","4","4","1","-","-"
"2504009029","Nações - Campina Grande (PB)","Total","Total","376","22","71","87","94","61","23","10","4","3","1","-","-","-","-"
"2504009030","Nova Brasília - Campina Grande (PB)","Total","Total","2506","175","429","607","611","367","163","74","31","31","4","3","4","1","6"
"2504009031","Novo Bodocongo - Campina Grande (PB)","Total","Total","392","38","59","87","74","64","36","14","9","7","1","2","-","-","1"
"2504009032","Palmeira - Campina Grande (PB)","Total","Total","1681","177","373","408","353","228","78","32","20","3","3","2","4","-","-"
"2504009033","Pedregal - Campina Grande (PB)","Total","Total","2335","204","461","592","481","295","144","82","30","20","15","7","1","1","2"
"2504009034","Prata - Campina Grande (PB)","Total","Total","1146","169","290","268","241","97","47","23","7","3","-","1","-","-","-"
"2504009035","Presidente Médici - Campina Grande (PB)","Total","Total","1250","109","263","306","322","141","54","30","16","3","5","-","1","-","-"
"2504009036","Quarenta - Campina Grande (PB)","Total","Total","1460","156","290","384","301","182","85","37","12","8","1","2","1","1","-"
"2504009037","Ramadinha - Campina Grande (PB)","Total","Total","600","45","114","147","145","82","37","13","8","3","5","-","1","-","-"
"2504009038","Sandra Cavalcante - Campina Grande (PB)","Total","Total","1871","160","372","462","483","226","96","35","22","8","3","2","1","-","1"
"2504009039","Santa Cruz - Campina Grande (PB)","Total","Total","2933","352","667","786","620","315","111","53","16","6","3","2","2","-","-"
"2504009040","São José - Campina Grande (PB)","Total","Total","1291","203","359","275","233","135","45","22","13","4","1","-","-","1","-"
"2504009041","Santa Rosa - Campina Grande (PB)","Total","Total","3067","305","595","785","701","362","156","85","35","19","12","7","3","1","1"
"2504009042","Santo Antônio - Campina Grande (PB)","Total","Total","1159","122","250","287","257","131","61","29","14","3","-","4","-","-","1"
"2504009043","Serrotão - Campina Grande (PB)","Total","Total","1684","134","326","405","366","244","108","42","33","15","6","2","1","1","1"
"2504009044","Tambor - Campina Grande (PB)","Total","Total","2368","264","524","611","563","223","97","48","15","12","4","7","-","-","-"
"2504009045","Três Irmãs - Campina Grande (PB)","Total","Total","3535","242","727","952","935","394","160","67","31","14","6","3","2","1","1"
"2504009046","Universitário - Campina Grande (PB)","Total","Total","1050","94","208","254","239","150","57","19","18","9","-","-","1","1","-"
"2504009048","Vila Cabral - Campina Grande (PB)","Total","Total","1347","111","273","312","329","166","87","41","13","6","3","4","1","1","-"
"2504009049","Acácio Figueiredo - Campina Grande (PB)","Total","Total","2657","211","518","691","656","361","105","63","30","10","6","2","2","-","2"
"2504009050","Velame - Campina Grande (PB)","Total","Total","1702","138","312","467","392","209","103","41","19","14","3","2","1","1","-"
"2504009051","Jardim Quarenta - Campina Grande (PB)","Total","Total","813","84","178","200","168","100","48","18","10","4","2","-","-","1","-"
"2506806001","Bela Vista - Ingá (PB)","Total","Total","645","62","152","146","134","90","27","19","5","3","3","3","-","1","-"
"2506806002","Cazuzinha - Ingá (PB)","Total","Total","582","69","137","151","121","61","22","8","10","3","-","-","-","-","-"
"2506806003","Estação - Ingá (PB)","Total","Total","408","43","85","93","95","44","19","14","9","4","2","-","-","-","-"
"2506806004","Imbioca - Ingá (PB)","Total","Total","544","73","109","99","118","64","42","25","8","4","-","2","-","-","-"
"2506806005","Jardim Farias - Ingá (PB)","Total","Total","310","32","75","81","64","36","10","6","4","-","2","-","-","-","-"
"2506806006","Senzala - Ingá (PB)","Total","Total","325","34","75","74","78","27","23","6","6","-","-","1","1","-","-"
"2506806007","Centro - Ingá (PB)","Total","Total","158","21","33","35","32","24","6","2","4","-","1","-","-","-","-"
"2507507001","Água Fria - João Pessoa (PB)","Total","Total","2220","338","651","627","423","120","34","14","4","1","1","2","-","2","3"
"2507507002","Aeroclube - João Pessoa (PB)","Total","Total","3205","442","841","809","696","278","91","33","11","3","1","-","-","-","-"
"2507507003","Altiplano Cabo Branco - João Pessoa (PB)","Total","Total","1448","123","249","356","359","229","61","46","11","8","2","2","1","1","-"
"2507507004","Alto do Céu - João Pessoa (PB)","Total","Total","4643","411","882","1177","1096","567","251","129","53","30","22","16","3","2","4"
"2507507005","Alto do Mateus - João Pessoa (PB)","Total","Total","4608","369","896","1219","1103","552","250","104","58","35","11","1","7","1","2"
"2507507006","Anatólia - João Pessoa (PB)","Total","Total","387","62","95","88","91","36","8","3","3","1","-","-","-","-","-"
"2507507007","Estados - João Pessoa (PB)","Total","Total","2133","208","439","511","512","291","108","40","13","7","2","1","1","-","-"
"2507507008","Indústrias - João Pessoa (PB)","Total","Total","2430","158","479","625","612","316","128","55","24","9","11","7","2","3","1"
"2507507009","Ipês - João Pessoa (PB)","Total","Total","2732","306","591","681","605","331","112","56","32","7","5","3","-","-","3"
"2507507010","Bancários - João Pessoa (PB)","Total","Total","3596","383","850","902","760","405","168","75","27","12","10","2","2","-","-"
"2507507011","Bessa - João Pessoa (PB)","Total","Total","4235","581","1026","1105","859","425","157","48","22","6","2","1","-","2","1"
"2507507012","Brisamar - João Pessoa (PB)","Total","Total","1324","164","299","323","293","149","65","22","6","2","1","-","-","-","-"
"2507507013","Cabo Branco - João Pessoa (PB)","Total","Total","2649","480","678","562","534","253","81","35","10","11","2","2","-","1","-"
"2507507014","Castelo Branco - João Pessoa (PB)","Total","Total","3283","396","669","764","737","362","180","95","37","20","10","6","3","2","2"
"2507507015","Centro - João Pessoa (PB)","Total","Total","1184","219","313","287","181","109","39","14","13","3","1","4","1","-","-"
"2507507016","Cidade dos Colibris - João Pessoa (PB)","Total","Total","1184","111","253","286","285","141","56","23","11","10","3","1","3","-","1"
"2507507017","Padre Zé - João Pessoa (PB)","Total","Total","1956","183","386","516","411","229","114","54","31","16","8","1","2","1","4"
"2507507018","Costa e Silva - João Pessoa (PB)","Total","Total","2336","231","475","549","537","302","129","44","24","26","9","5","2","2","1"
"2507507019","Cristo Redentor - João Pessoa (PB)","Total","Total","10623","911","2049","2684","2568","1368","548","247","131","58","29","10","4","8","8"
"2507507020","Cruz das Armas - João Pessoa (PB)","Total","Total","7350","785","1515","1715","1680","863","415","184","90","53","29","6","7","5","3"
"2507507021","Cuiá - João Pessoa (PB)","Total","Total","2077","148","465","544","580","219","70","32","11","5","1","1","-","-","1"
"2507507022","Distrito Industrial - João Pessoa (PB)","Total","Total","507","43","95","113","113","82","32","16","7","4","1","1","-","-","-"
"2507507023","Ernani Sátiro - João Pessoa (PB)","Total","Total","2472","187","498","668","605","269","130","60","32","10","7","2","2","1","1"
"2507507024","Ernesto Geisel - João Pessoa (PB)","Total","Total","4273","385","947","1197","996","429","189","77","29","11","7","3","2","1","-"
"2507507025","Expedicionários - João Pessoa (PB)","Total","Total","1112","134","267","256","244","119","54","22","10","3","1","1","1","-","-"
"2507507026","Funcionários - João Pessoa (PB)","Total","Total","4508","306","881","1197","1184","558","208","99","39","21","9","-","1","2","3"
"2507507027","Grotão - João Pessoa (PB)","Total","Total","1711","137","351","431","371","212","96","63","21","15","3","5","4","1","1"
"2507507028","Ilha do Bispo - João Pessoa (PB)","Total","Total","2242","254","413","510","497","294","137","72","30","17","7","6","2","3","-"
"2507507029","Jaguaribe - João Pessoa (PB)","Total","Total","4348","522","990","1047","895","501","234","79","36","14","14","8","5","2","1"
"2507507030","João Paulo II - João Pessoa (PB)","Total","Total","4529","369","965","1229","1097","504","205","85","31","26","11","4","2","-","1"
"2507507031","João Agripino - João Pessoa (PB)","Total","Total","345","31","75","83","91","36","21","5","2","1","-","-","-","-","-"
"2507507032","José Américo - João Pessoa (PB)","Total","Total","4682","352","945","1223","1192","590","229","87","26","23","4","4","4","1","2"
"2507507033","Jardim Cidade Universitária - João Pessoa (PB)","Total","Total","6979","845","1805","1873","1541","631","196","57","15","10","3","1","-","-","2"
"2507507034","Jardim Oceania - João Pessoa (PB)","Total","Total","4978","689","1235","1236","1058","521","148","69","14","2","4","1","1","-","-"
"2507507035","Jardim São Paulo - João Pessoa (PB)","Total","Total","1598","280","428","434","271","125","41","12","2","1","1","1","1","1","-"
"2507507036","Jardim Veneza - João Pessoa (PB)","Total","Total","3671","347","711","911","859","474","207","86","50","17","3","4","2","-","-"
"2507507037","Manaíra - João Pessoa (PB)","Total","Total","8567","1241","2116","2072","1817","872","272","95","50","15","10","-","4","1","2"
"2507507038","Mandacarú - João Pessoa (PB)","Total","Total","3744","421","827","924","819","415","190","77","30","22","10","4","1","2","2"
"2507507039","Mangabeira - João Pessoa (PB)","Total","Total","21893","2078","4448","5689","5363","2457","1029","430","207","99","42","27","11","3","10"
"2507507040","Miramar - João Pessoa (PB)","Total","Total","2807","286","581","684","673","372","128","51","12","4","9","4","1","-","2"
"2507507041","Mucumago - João Pessoa (PB)","Total","Total","1732","125","303","452","434","242","98","33","24","13","3","-","-","4","1"
"2507507042","Oitizeiro - João Pessoa (PB)","Total","Total","8348","842","1724","2051","1844","1003","459","199","93","70","26","17","9","6","5"
"2507507043","Paratibe - João Pessoa (PB)","Total","Total","3608","321","738","936","878","434","164","69","32","13","13","4","1","1","4"
"2507507044","Penha - João Pessoa (PB)","Total","Total","205","28","26","45","56","19","18","6","2","1","1","-","2","1","-"
"2507507045","Pedro Gondim - João Pessoa (PB)","Total","Total","1033","123","225","259","229","126","47","16","3","4","1","-","-","-","-"
"2507507046","Planalto da Boa Esperança - João Pessoa (PB)","Total","Total","1858","146","418","517","451","198","77","28","12","4","3","2","-","-","2"
"2507507047","Ponta do Seixas - João Pessoa (PB)","Total","Total","128","20","31","25","24","16","6","3","1","1","1","-","-","-","-"
"2507507048","Portal do Sol - João Pessoa (PB)","Total","Total","1136","87","185","281","320","143","69","30","8","3","6","1","3","-","-"
"2507507049","Roger - João Pessoa (PB)","Total","Total","2871","280","573","678","678","338","157","89","40","18","11","4","4","-","1"
"2507507050","São José - João Pessoa (PB)","Total","Total","2134","256","476","531","438","240","99","54","19","14","5","-","1","1","-"
"2507507051","Tambaú - João Pessoa (PB)","Total","Total","3467","621","888","793","712","299","92","37","19","3","-","-","1","-","2"
"2507507052","Tambiá - João Pessoa (PB)","Total","Total","773","86","180","196","161","88","35","16","7","3","1","-","-","-","-"
"2507507053","Tambauzinho - João Pessoa (PB)","Total","Total","1506","208","334","344","323","172","74","30","8","5","5","1","1","1","-"
"2507507054","Treze de Maio - João Pessoa (PB)","Total","Total","2215","198","430","530","530","325","119","50","16","7","8","-","2","-","-"
"2507507055","Torre - João Pessoa (PB)","Total","Total","4654","661","1080","1065","971","472","203","88","61","28","10","10","3","-","2"
"2507507056","Trincheiras - João Pessoa (PB)","Total","Total","2051","258","449","454","418","250","119","45","34","10","8","3","2","-","1"
"2507507057","Varjão - João Pessoa (PB)","Total","Total","4701","455","871","1176","1070","560","254","136","78","35","27","15","11","8","5"
"2507507058","Valentina - João Pessoa (PB)","Total","Total","6287","415","1171","1650","1635","846","317","131","53","36","18","9","2","3","1"
"2507507059","Varadouro - João Pessoa (PB)","Total","Total","1127","198","262","230","204","102","70","26","17","9","4","2","2","-","1"
"2507507060","Barra de Gramame - João Pessoa (PB)","Total","Total","91","11","19","22","19","9","7","2","2","-","-","-","-","-","-"
"2507507061","Costa do Sol - João Pessoa (PB)","Total","Total","2307","267","492","571","535","245","114","49","21","9","2","1","-","-","1"
"2507507062","Gramame - João Pessoa (PB)","Total","Total","6943","442","1349","1758","1788","939","362","181","56","29","21","12","1","4","1"
"2507507063","Mumbaba - João Pessoa (PB)","Total","Total","2230","139","451","611","527","275","121","56","26","14","4","2","1","2","1"
"2510808001","Nova Conquista - Patos (PB)","Total","Total","626","51","100","148","147","77","37","29","16","6","6","4","1","2","2"
"2510808002","Santa Cecília - Patos (PB)","Total","Total","243","15","62","56","52","27","21","4","3","3","-","-","-","-","-"
"2510808003","Jatobá - Patos (PB)","Total","Total","1511","117","261","397","372","200","90","38","18","10","6","1","1","-","-"
"2510808004","Monte Castelo - Patos (PB)","Total","Total","840","72","162","227","197","103","40","18","16","2","2","1","-","-","-"
"2510808005","Santo Antônio - Patos (PB)","Total","Total","2204","307","487","567","458","247","83","32","12","6","2","2","-","1","-"
"2510808006","Maternidade - Patos (PB)","Total","Total","1519","93","279","399","394","201","90","29","16","10","4","3","-","1","-"
"2510808007","Morro - Patos (PB)","Total","Total","902","71","153","238","222","134","45","19","14","2","1","1","-","1","1"
"2510808008","Liberdade - Patos (PB)","Total","Total","1946","214","384","505","441","210","107","41","24","8","8","2","1","-","1"
