"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"4214805006","Laranjeiras - Rio do Sul (SC)","Total","Total","1025","118","259","296","212","81","36","9","7","3","1","1","1","-","1"
"4214805007","Albertina - Rio do Sul (SC)","Total","Total","232","26","62","62","55","21","5","1","-","-","-","-","-","-","-"
"4214805008","Sumaré - Rio do Sul (SC)","Total","Total","988","121","311","261","194","71","19","9","1","1","-","-","-","-","-"
"4214805009","Budag - Rio do Sul (SC)","Total","Total","1010","95","279","272","226","85","32","13","7","-","1","-","-","-","-"
"4214805010","Barragem - Rio do Sul (SC)","Total","Total","1059","86","238","304","252","98","46","21","9","3","1","-","-","1","-"
"4214805011","Barra do Trombudo - Rio do Sul (SC)","Total","Total","539","40","101","153","140","55","28","14","4","3","-","1","-","-","-"
"4214805012","Pamplona - Rio do Sul (SC)","Total","Total","398","40","105","110","85","34","19","3","1","-","1","-","-","-","-"
"4214805014","Canoas - Rio do Sul (SC)","Total","Total","1026","155","285","273","190","82","22","10","4","3","1","-","1","-","-"
"4214805015","Fundo Canoas - Rio do Sul (SC)","Total","Total","851","66","197","267","189","88","27","12","5","-","-","-","-","-","-"
"4214805016","Canta Galo - Rio do Sul (SC)","Total","Total","1509","188","419","400","334","116","38","7","6","-","-","-","1","-","-"
"4214805017","Valada Itoupava - Rio do Sul (SC)","Total","Total","232","22","61","62","51","25","7","3","-","-","1","-","-","-","-"
"4214805018","Valada São Paulo - Rio do Sul (SC)","Total","Total","201","19","57","47","47","21","7","3","-","-","-","-","-","-","-"
"4214805019","Rainha - Rio do Sul (SC)","Total","Total","297","35","54","70","67","43","14","11","-","2","1","-","-","-","-"
"4214805020","Bela Aliança - Rio do Sul (SC)","Total","Total","478","48","113","113","97","69","22","12","3","-","1","-","-","-","-"
"4214805021","Barra Itoupava - Rio do Sul (SC)","Total","Total","138","22","37","35","27","12","4","-","1","-","-","-","-","-","-"
"4214805022","Bremer - Rio do Sul (SC)","Total","Total","741","66","205","206","171","58","21","10","3","1","-","-","-","-","-"
"4214805023","Taboão - Rio do Sul (SC)","Total","Total","1048","106","280","295","240","89","27","7","1","2","-","1","-","-","-"
"4214805024","Progresso - Rio do Sul (SC)","Total","Total","660","61","143","183","148","73","27","9","11","2","3","-","-","-","-"
"4214805025","Santa Rita - Rio do Sul (SC)","Total","Total","447","38","100","123","89","50","21","14","6","6","-","-","-","-","-"
"4214805026","Navegantes - Rio do Sul (SC)","Total","Total","250","28","64","70","53","26","5","2","2","-","-","-","-","-","-"
"4214904001","Centro - Rio Fortuna (SC)","Total","Total","210","19","56","53","61","17","3","1","-","-","-","-","-","-","-"
"4214904002","Um - Rio Fortuna (SC)","Total","Total","100","7","22","25","31","14","1","-","-","-","-","-","-","-","-"
"4214904003","Dois - Rio Fortuna (SC)","Total","Total","76","7","18","21","21","7","2","-","-","-","-","-","-","-","-"
"4214904004","Três - Rio Fortuna (SC)","Total","Total","97","4","19","32","33","9","-","-","-","-","-","-","-","-","-"
"4215000001","Centro - Rio Negrinho (SC)","Total","Total","549","114","161","127","96","37","12","-","-","-","1","1","-","-","-"
"4215000002","Vila Nova - Rio Negrinho (SC)","Total","Total","1129","111","269","332","231","111","44","14","5","3","2","4","-","1","2"
"4215000003","Bela Vista - Rio Negrinho (SC)","Total","Total","619","88","157","159","148","40","18","8","-","1","-","-","-","-","-"
"4215000004","Ceramarte - Rio Negrinho (SC)","Total","Total","797","89","192","235","165","64","36","9","3","2","1","-","1","-","-"
"4215000005","Alegre - Rio Negrinho (SC)","Total","Total","548","53","147","147","116","51","21","6","4","2","1","-","-","-","-"
"4215000006","Cruzeiro - Rio Negrinho (SC)","Total","Total","1014","112","251","280","215","92","42","11","7","3","1","-","-","-","-"
"4215000007","Vista Alegre - Rio Negrinho (SC)","Total","Total","767","57","125","186","201","100","50","18","14","8","4","2","1","-","1"
"4215000008","Quitandinha - Rio Negrinho (SC)","Total","Total","455","35","94","138","109","45","19","7","4","1","2","1","-","-","-"
"4215000009","Pinheirinho - Rio Negrinho (SC)","Total","Total","121","13","24","31","25","21","3","1","1","1","1","-","-","-","-"
"4215000010","Campo Lençol - Rio Negrinho (SC)","Total","Total","607","33","105","160","146","86","44","21","9","2","1","-","-","-","-"
"4215000011","São Pedro - Rio Negrinho (SC)","Total","Total","592","53","89","159","139","89","33","11","14","5","-","-","-","-","-"
"4215000012","Barro Preto - Rio Negrinho (SC)","Total","Total","122","4","21","43","29","14","7","2","1","-","-","-","1","-","-"
"4215000013","Industrial Norte - Rio Negrinho (SC)","Total","Total","1136","96","248","310","268","116","47","33","11","2","3","1","1","-","-"
"4215000014","Industrial Sul - Rio Negrinho (SC)","Total","Total","327","27","73","105","72","33","9","4","1","1","-","-","1","-","1"
"4215000015","São Rafael - Rio Negrinho (SC)","Total","Total","1127","69","218","324","284","140","60","21","7","2","-","2","-","-","-"
"4215000016","Jardim Hantschel - Rio Negrinho (SC)","Total","Total","504","37","103","143","119","72","19","4","4","2","1","-","-","-","-"
"4215109001","Centro - Rodeio (SC)","Total","Total","614","54","169","190","130","42","22","2","1","4","-","-","-","-","-"
"4215109002","São Pedro Velho - Rodeio (SC)","Total","Total","161","21","39","58","27","7","4","4","1","-","-","-","-","-","-"
"4215109003","São Pedro Novo - Rodeio (SC)","Total","Total","78","8","24","19","16","6","3","2","-","-","-","-","-","-","-"
"4215109004","Gávea - Rodeio (SC)","Total","Total","352","32","104","111","66","26","9","4","-","-","-","-","-","-","-"
"4215109005","Rodeio 50 - Rodeio (SC)","Total","Total","193","17","60","58","39","11","8","-","-","-","-","-","-","-","-"
"4215109006","Rodeio 32 - Rodeio (SC)","Total","Total","250","25","71","72","50","21","6","4","1","-","-","-","-","-","-"
"4215109007","Rodeio 12 - Rodeio (SC)","Total","Total","454","32","105","157","96","43","11","6","3","1","-","-","-","-","-"
"4215109008","Kaspereit - Rodeio (SC)","Total","Total","93","5","23","30","18","12","2","2","1","-","-","-","-","-","-"
"4215109009","Rio Morto - Rodeio (SC)","Total","Total","69","6","19","22","10","9","3","-","-","-","-","-","-","-","-"
"4215109010","Diamante - Rodeio (SC)","Total","Total","137","15","39","32","29","13","6","3","-","-","-","-","-","-","-"
"4215109011","Glória - Rodeio (SC)","Total","Total","357","32","78","103","86","35","13","7","2","-","-","-","1","-","-"
"4215109012","Dos Lagos - Rodeio (SC)","Total","Total","250","13","68","65","58","26","14","4","1","-","-","1","-","-","-"
"4215307001","Schreiber - Salete (SC)","Total","Total","269","25","73","72","62","29","7","1","-","-","-","-","-","-","-"
"4215307002","Beira Rio - Salete (SC)","Total","Total","146","13","36","44","33","14","2","3","1","-","-","-","-","-","-"
"4215307003","Cachoeira - Salete (SC)","Total","Total","172","11","58","36","45","18","3","1","-","-","-","-","-","-","-"
"4215307004","América - Salete (SC)","Total","Total","41","3","11","10","12","4","1","-","-","-","-","-","-","-","-"
"4215307005","Centro - Salete (SC)","Total","Total","287","42","81","74","68","19","2","1","-","-","-","-","-","-","-"
"4215307006","São Cristóvão - Salete (SC)","Total","Total","235","22","75","63","43","19","8","3","2","-","-","-","-","-","-"
"4215307007","Bela Vista - Salete (SC)","Total","Total","124","10","29","29","26","17","6","4","-","2","-","-","1","-","-"
"4215307008","Casan - Salete (SC)","Total","Total","91","7","24","31","19","5","3","1","-","-","-","-","-","1","-"
"4215307009","Barra Grande - Salete (SC)","Total","Total","93","8","25","18","22","14","3","2","1","-","-","-","-","-","-"
"4215307010","Vila Nova - Salete (SC)","Total","Total","79","6","15","17","20","10","6","4","-","1","-","-","-","-","-"
"4215307011","São José - Salete (SC)","Total","Total","51","2","9","17","11","5","5","-","1","-","1","-","-","-","-"
"4215406001","Centro - Salto Veloso (SC)","Total","Total","156","24","43","48","30","9","1","1","-","-","-","-","-","-","-"
"4215406002","do Salto - Salto Veloso (SC)","Total","Total","317","24","85","84","71","38","6","3","3","2","1","-","-","-","-"
"4215406003","Industrial - Salto Veloso (SC)","Total","Total","198","23","51","61","36","19","7","1","-","-","-","-","-","-","-"
"4215406004","Cidade Alta - Salto Veloso (SC)","Total","Total","138","19","28","30","33","16","5","4","1","2","-","-","-","-","-"
"4215406005","Escolar - Salto Veloso (SC)","Total","Total","295","33","90","82","47","28","13","2","-","-","-","-","-","-","-"
"4215604001","Margem Direita do Rio Braço do Norte - Santa Rosa de Lima (SC)","Total","Total","66","6","14","18","21","6","1","-","-","-","-","-","-","-","-"
"4215604002","Margem Esquerda do Rio Braço do Norte - Santa Rosa de Lima (SC)","Total","Total","97","7","26","29","21","10","2","1","-","-","1","-","-","-","-"
"4215802001","Centro - São Bento do Sul (SC)","Total","Total","2049","364","646","504","390","104","29","9","3","-","-","-","-","-","-"
"4215802002","Vinte e Cinco de Julho - São Bento do Sul (SC)","Total","Total","1078","112","220","324","231","116","49","11","8","2","2","1","2","-","-"
"4215802003","Colonial - São Bento do Sul (SC)","Total","Total","2068","213","496","650","465","170","52","18","2","1","1","-","-","-","-"
"4215802004","Oxford - São Bento do Sul (SC)","Total","Total","843","93","196","256","160","91","34","7","4","1","-","1","-","-","-"
"4215802005","Cruzeiro - São Bento do Sul (SC)","Total","Total","1903","201","413","585","423","194","54","20","9","3","-","1","-","-","-"
"4215802006","Alpino - São Bento do Sul (SC)","Total","Total","238","21","52","68","60","23","8","5","1","-","-","-","-","-","-"
"4215802007","Lençol - São Bento do Sul (SC)","Total","Total","270","26","52","73","57","36","22","3","-","1","-","-","-","-","-"
"4215802008","Dona Francisca - São Bento do Sul (SC)","Total","Total","426","42","82","127","101","44","19","6","4","-","1","-","-","-","-"
"4215802009","Bela Aliança - São Bento do Sul (SC)","Total","Total","143","14","33","40","36","9","10","1","-","-","-","-","-","-","-"
"4215802010","Brasília - São Bento do Sul (SC)","Total","Total","1917","181","414","545","419","223","86","29","15","4","1","-","-","-","-"
"4215802011","Centenário - São Bento do Sul (SC)","Total","Total","1148","92","275","341","261","111","43","7","14","2","1","-","-","1","-"
"4215802012","Progresso - São Bento do Sul (SC)","Total","Total","958","92","261","303","214","61","24","3","-","-","-","-","-","-","-"
"4215802013","Schramm - São Bento do Sul (SC)","Total","Total","1392","154","374","423","313","105","18","3","2","-","-","-","-","-","-"
"4215802014","Rio Vermelho - Estação - São Bento do Sul (SC)","Total","Total","250","19","58","88","51","24","6","3","1","-","-","-","-","-","-"
"4215802015","Serra Alta - São Bento do Sul (SC)","Total","Total","2824","279","651","781","631","294","121","44","8","1","5","4","3","1","1"
"4215802016","Mato Preto - São Bento do Sul (SC)","Total","Total","678","48","152","233","155","58","24","6","2","-","-","-","-","-","-"
"4215802017","Boehmerwald - São Bento do Sul (SC)","Total","Total","454","50","107","123","108","44","18","3","1","-","-","-","-","-","-"
"4215802018","Industrial Sudoeste - São Bento do Sul (SC)","Total","Total","24","2","2","11","5","2","1","1","-","-","-","-","-","-","-"
"4215802019","Rio Vermelho Povoado - São Bento do Sul (SC)","Total","Total","99","10","24","28","18","13","3","2","1","-","-","-","-","-","-"
"4215802020","Rio Negro - São Bento do Sul (SC)","Total","Total","398","50","102","129","84","25","4","2","2","-","-","-","-","-","-"
"4216008001","Cristo Rei - São Carlos (SC)","Total","Total","440","42","124","130","87","39","12","4","1","1","-","-","-","-","-"
"4216008003","Jardim Alvorada - São Carlos (SC)","Total","Total","159","19","35","50","34","13","7","1","-","-","-","-","-","-","-"
"4216008004","Centro - São Carlos (SC)","Total","Total","1006","139","270","285","208","72","23","6","2","1","-","-","-","-","-"
"4216008005","Tancredo Neves - São Carlos (SC)","Total","Total","73","7","20","20","11","12","2","-","1","-","-","-","-","-","-"
"4216008006","Industrial - São Carlos (SC)","Total","Total","26","4","5","8","7","-","-","1","-","1","-","-","-","-","-"
"4216008007","Olaria - São Carlos (SC)","Total","Total","103","12","21","30","18","12","2","5","1","1","-","-","-","-","1"
"4216008008","Balneário Pratas - São Carlos (SC)","Total","Total","239","44","76","47","43","15","12","1","-","-","1","-","-","-","-"
"4216008009","Cidade Leste - São Carlos (SC)","Total","Total","72","2","17","21","17","6","5","2","1","-","-","-","-","-","1"
"4216206001","Centro - São Francisco do Sul (SC)","Total","Total","581","107","157","148","102","37","15","8","4","1","1","-","1","-","-"
"4216206002","Do Paulas - São Francisco do Sul (SC)","Total","Total","1022","126","214","311","209","105","30","12","5","5","3","1","-","1","-"
"4216206003","Rocio Pequeno - São Francisco do Sul (SC)","Total","Total","1170","134","249","329","243","135","44","16","11","5","2","2","-","-","-"
"4216206004","São José do Acaraí - São Francisco do Sul (SC)","Total","Total","1629","179","350","420","366","179","75","32","17","5","3","2","-","-","1"
"4216206005","Água Branca - São Francisco do Sul (SC)","Total","Total","776","86","190","220","156","70","24","10","10","6","2","2","-","-","-"
"4216206006","Morro Grande - São Francisco do Sul (SC)","Total","Total","361","33","71","91","73","51","19","9","7","6","1","-","-","-","-"
"4216206007","Rocio Grande - São Francisco do Sul (SC)","Total","Total","1244","165","302","319","248","134","42","17","12","4","1","-","-","-","-"
"4216206008","Das Laranjeiras - São Francisco do Sul (SC)","Total","Total","83","12","19","21","19","7","3","2","-","-","-","-","-","-","-"
"4216206009","Da Reta - São Francisco do Sul (SC)","Total","Total","728","69","151","200","160","86","32","17","3","4","5","1","-","-","-"
"4216206010","Do Iperoba - São Francisco do Sul (SC)","Total","Total","724","92","175","186","142","78","26","16","4","4","-","-","-","-","1"
"4216206011","Do Ubatuba - São Francisco do Sul (SC)","Total","Total","2392","342","758","533","386","212","99","35","14","5","3","3","2","-","-"
"4216206012","Da Enseada - São Francisco do Sul (SC)","Total","Total","843","163","257","205","135","60","16","6","1","-","-","-","-","-","-"
"4216206013","Da Praia Grande - São Francisco do Sul (SC)","Total","Total","321","63","99","64","59","23","7","1","2","2","-","-","1","-","-"
"4216206014","Praia do Ervino - São Francisco do Sul (SC)","Total","Total","314","47","136","71","29","20","7","2","2","-","-","-","-","-","-"
"4216206015","Da Vila da Glória - São Francisco do Sul (SC)","Total","Total","459","78","146","106","71","30","23","4","1","-","-","-","-","-","-"
"4216354001","Centro - São João do Itaperiú (SC)","Total","Total","431","43","93","119","106","44","14","11","1","-","-","-","-","-","-"
"4216354002","Santa Cruz - São João do Itaperiú (SC)","Total","Total","36","3","4","17","1","7","2","1","-","-","-","-","1","-","-"
"4216354003","Santo Antonio - São João do Itaperiú (SC)","Total","Total","39","2","8","7","13","5","3","-","1","-","-","-","-","-","-"
"4216354004","Porto do Itaperiú - São João do Itaperiú (SC)","Total","Total","49","6","21","14","5","2","1","-","-","-","-","-","-","-","-"
"4216354005","Santa Luzia - São João do Itaperiú (SC)","Total","Total","36","4","8","8","6","3","6","1","-","-","-","-","-","-","-"
"4216602001","Centro - São José (SC)","Total","Total","1414","175","347","362","340","127","42","12","2","3","4","-","-","-","-"
"4216602002","Ponta de Baixo - São José (SC)","Total","Total","683","77","160","188","159","62","23","10","3","-","1","-","-","-","-"
"4216602003","Fazenda Santo Antônio - São José (SC)","Total","Total","2112","288","506","559","440","198","85","20","3","8","4","1","-","-","-"
"4216602004","Distrito Industrial - São José (SC)","Total","Total","27","4","4","11","2","4","1","1","-","-","-","-","-","-","-"
"4216602005","Picadas do Sul - São José (SC)","Total","Total","1214","149","302","311","259","113","46","21","8","2","2","1","-","-","-"
"4216602006","Flor de Nápolis - São José (SC)","Total","Total","1209","145","285","359","254","106","33","14","10","2","1","-","-","-","-"
